Name,URL,red,greenteal,blue,white,black,orangeyellow,purple,bars,stripes,circles,crosses,saltires,quarters,stars,crescents,triangles,contains_image,contains_text
Joypunk/Funpunk,flag-photos/ideologies/joypunk-funpunk.png,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0,7,0,0,0,0,0,0,0,FALSE,FALSE
